date,store,product,category,sales_units,xgb_predicted,rf_predicted,xgb_error,rf_error
2023-12-20,Store_Bangalore,Coca Cola 2L,Beverages,20,51,56,31,36
2023-12-21,Store_Bangalore,Coca Cola 2L,Beverages,21,51,57,30,36
2023-12-22,Store_Bangalore,Coca Cola 2L,Beverages,69,49,56,20,13
2023-12-23,Store_Bangalore,Coca Cola 2L,Beverages,106,68,74,38,32
2023-12-24,Store_Bangalore,Coca Cola 2L,Beverages,111,69,71,42,40
2023-12-25,Store_Bangalore,Coca Cola 2L,Beverages,61,61,62,0,1
2023-12-26,Store_Bangalore,Coca Cola 2L,Beverages,31,58,60,27,29
2023-12-27,Store_Bangalore,Coca Cola 2L,Beverages,43,55,59,12,16
2023-12-28,Store_Bangalore,Coca Cola 2L,Beverages,20,52,61,32,41
2023-12-29,Store_Bangalore,Coca Cola 2L,Beverages,60,57,59,3,1
2023-12-30,Store_Bangalore,Coca Cola 2L,Beverages,96,67,71,29,25
2023-12-31,Store_Bangalore,Coca Cola 2L,Beverages,69,66,65,3,4
2024-01-01,Store_Bangalore,Coca Cola 2L,Beverages,61,51,53,10,8
2023-10-02,Store_Bangalore,Cooking Oil 1L,Groceries,96,53,50,43,46
2023-10-03,Store_Bangalore,Cooking Oil 1L,Groceries,70,54,50,16,20
2023-10-04,Store_Bangalore,Cooking Oil 1L,Groceries,103,52,50,51,53
2023-10-05,Store_Bangalore,Cooking Oil 1L,Groceries,87,54,50,33,37
2023-10-06,Store_Bangalore,Cooking Oil 1L,Groceries,45,52,50,7,5
2023-10-07,Store_Bangalore,Cooking Oil 1L,Groceries,21,67,66,46,45
2023-10-08,Store_Bangalore,Cooking Oil 1L,Groceries,110,68,65,42,45
2023-10-09,Store_Bangalore,Cooking Oil 1L,Groceries,74,55,51,19,23
2023-10-10,Store_Bangalore,Cooking Oil 1L,Groceries,38,54,52,16,14
2023-10-11,Store_Bangalore,Cooking Oil 1L,Groceries,13,52,50,39,37
2023-10-12,Store_Bangalore,Cooking Oil 1L,Groceries,22,56,53,34,31
2023-10-13,Store_Bangalore,Cooking Oil 1L,Groceries,79,52,51,27,28
2023-10-14,Store_Bangalore,Cooking Oil 1L,Groceries,114,69,68,45,46
2023-10-15,Store_Bangalore,Cooking Oil 1L,Groceries,83,77,76,6,7
2023-10-16,Store_Bangalore,Cooking Oil 1L,Groceries,91,61,58,30,33
2023-10-17,Store_Bangalore,Cooking Oil 1L,Groceries,45,62,58,17,13
2023-10-18,Store_Bangalore,Cooking Oil 1L,Groceries,91,60,56,31,35
2023-10-19,Store_Bangalore,Cooking Oil 1L,Groceries,25,57,56,32,31
2023-10-20,Store_Bangalore,Cooking Oil 1L,Groceries,55,57,54,2,1
2023-10-21,Store_Bangalore,Cooking Oil 1L,Groceries,71,72,73,1,2
2023-10-22,Store_Bangalore,Cooking Oil 1L,Groceries,43,75,71,32,28
2023-10-23,Store_Bangalore,Cooking Oil 1L,Groceries,33,55,51,22,18
2023-10-24,Store_Bangalore,Cooking Oil 1L,Groceries,82,56,53,26,29
2023-10-25,Store_Bangalore,Cooking Oil 1L,Groceries,87,58,54,29,33
2023-10-26,Store_Bangalore,Cooking Oil 1L,Groceries,40,65,59,25,19
2023-10-27,Store_Bangalore,Cooking Oil 1L,Groceries,65,58,55,7,10
2023-10-28,Store_Bangalore,Cooking Oil 1L,Groceries,42,76,73,34,31
2023-10-29,Store_Bangalore,Cooking Oil 1L,Groceries,69,75,70,6,1
2023-10-30,Store_Bangalore,Cooking Oil 1L,Groceries,22,57,52,35,30
2023-10-31,Store_Bangalore,Cooking Oil 1L,Groceries,117,55,51,62,66
2023-11-01,Store_Bangalore,Cooking Oil 1L,Groceries,68,58,54,10,14
2023-11-02,Store_Bangalore,Cooking Oil 1L,Groceries,86,61,54,25,32
2023-11-03,Store_Bangalore,Cooking Oil 1L,Groceries,46,57,50,11,4
2023-11-04,Store_Bangalore,Cooking Oil 1L,Groceries,85,73,73,12,12
2023-11-05,Store_Bangalore,Cooking Oil 1L,Groceries,134,71,68,63,66
2023-11-06,Store_Bangalore,Cooking Oil 1L,Groceries,77,65,61,12,16
2023-11-07,Store_Bangalore,Cooking Oil 1L,Groceries,105,60,60,45,45
2023-11-08,Store_Bangalore,Cooking Oil 1L,Groceries,13,61,59,48,46
2023-11-09,Store_Bangalore,Cooking Oil 1L,Groceries,64,67,62,3,2
2023-11-10,Store_Bangalore,Cooking Oil 1L,Groceries,61,64,61,3,0
2023-11-11,Store_Bangalore,Cooking Oil 1L,Groceries,141,82,81,59,60
2023-11-12,Store_Bangalore,Cooking Oil 1L,Groceries,56,72,76,16,20
2023-11-13,Store_Bangalore,Cooking Oil 1L,Groceries,14,72,70,58,56
2023-11-14,Store_Bangalore,Cooking Oil 1L,Groceries,86,68,64,18,22
2023-11-15,Store_Bangalore,Cooking Oil 1L,Groceries,15,67,63,52,48
2023-11-16,Store_Bangalore,Cooking Oil 1L,Groceries,115,69,63,46,52
2023-11-17,Store_Bangalore,Cooking Oil 1L,Groceries,43,75,69,32,26
2023-11-18,Store_Bangalore,Cooking Oil 1L,Groceries,112,83,77,29,35
2023-11-19,Store_Bangalore,Cooking Oil 1L,Groceries,39,91,83,52,44
2023-11-20,Store_Bangalore,Cooking Oil 1L,Groceries,120,66,63,54,57
2023-11-21,Store_Bangalore,Cooking Oil 1L,Groceries,138,72,66,66,72
2023-11-22,Store_Bangalore,Cooking Oil 1L,Groceries,98,79,74,19,24
2023-11-23,Store_Bangalore,Cooking Oil 1L,Groceries,133,67,72,66,61
2023-11-24,Store_Bangalore,Cooking Oil 1L,Groceries,28,73,74,45,46
2023-11-25,Store_Bangalore,Cooking Oil 1L,Groceries,29,68,81,39,52
2023-11-26,Store_Bangalore,Cooking Oil 1L,Groceries,22,93,93,71,71
2023-11-27,Store_Bangalore,Cooking Oil 1L,Groceries,53,64,73,11,20
2023-11-28,Store_Bangalore,Cooking Oil 1L,Groceries,57,62,71,5,14
2023-11-29,Store_Bangalore,Cooking Oil 1L,Groceries,141,69,68,72,73
2023-11-30,Store_Bangalore,Cooking Oil 1L,Groceries,71,63,72,8,1
2023-12-01,Store_Bangalore,Cooking Oil 1L,Groceries,47,56,55,9,8
2023-12-02,Store_Bangalore,Cooking Oil 1L,Groceries,94,55,71,39,23
2023-12-03,Store_Bangalore,Cooking Oil 1L,Groceries,19,64,70,45,51
2023-12-04,Store_Bangalore,Cooking Oil 1L,Groceries,8,59,65,51,57
2023-12-05,Store_Bangalore,Cooking Oil 1L,Groceries,23,43,60,20,37
2023-12-06,Store_Bangalore,Cooking Oil 1L,Groceries,37,55,61,18,24
2023-12-07,Store_Bangalore,Cooking Oil 1L,Groceries,20,56,53,36,33
2023-12-08,Store_Bangalore,Cooking Oil 1L,Groceries,39,52,53,13,14
2023-12-09,Store_Bangalore,Cooking Oil 1L,Groceries,98,66,66,32,32
2023-12-10,Store_Bangalore,Cooking Oil 1L,Groceries,108,69,68,39,40
2023-12-11,Store_Bangalore,Cooking Oil 1L,Groceries,59,44,60,15,1
2023-12-12,Store_Bangalore,Cooking Oil 1L,Groceries,26,60,60,34,34
2023-12-13,Store_Bangalore,Cooking Oil 1L,Groceries,61,64,62,3,1
2023-12-14,Store_Bangalore,Cooking Oil 1L,Groceries,7,50,48,43,41
2023-12-15,Store_Bangalore,Cooking Oil 1L,Groceries,41,50,56,9,15
2023-12-16,Store_Bangalore,Cooking Oil 1L,Groceries,93,64,69,29,24
2023-12-17,Store_Bangalore,Cooking Oil 1L,Groceries,46,68,70,22,24
2023-12-18,Store_Bangalore,Cooking Oil 1L,Groceries,17,47,51,30,34
2023-12-19,Store_Bangalore,Cooking Oil 1L,Groceries,50,52,50,2,0
2023-12-20,Store_Bangalore,Cooking Oil 1L,Groceries,20,44,52,24,32
2023-12-21,Store_Bangalore,Cooking Oil 1L,Groceries,91,48,47,43,44
2023-12-22,Store_Bangalore,Cooking Oil 1L,Groceries,10,45,49,35,39
2023-12-23,Store_Bangalore,Cooking Oil 1L,Groceries,113,57,66,56,47
2023-12-24,Store_Bangalore,Cooking Oil 1L,Groceries,44,65,66,21,22
2023-12-25,Store_Bangalore,Cooking Oil 1L,Groceries,35,41,47,6,12
2023-12-26,Store_Bangalore,Cooking Oil 1L,Groceries,71,48,47,23,24
2023-12-27,Store_Bangalore,Cooking Oil 1L,Groceries,66,44,47,22,19
2023-12-28,Store_Bangalore,Cooking Oil 1L,Groceries,54,45,48,9,6
2023-12-29,Store_Bangalore,Cooking Oil 1L,Groceries,77,44,47,33,30
2023-12-30,Store_Bangalore,Cooking Oil 1L,Groceries,61,64,65,3,4
2023-12-31,Store_Bangalore,Cooking Oil 1L,Groceries,71,66,64,5,7
2024-01-01,Store_Bangalore,Cooking Oil 1L,Groceries,25,55,48,30,23
2023-10-02,Store_Bangalore,Curd 500g,Dairy,31,47,47,16,16
2023-10-03,Store_Bangalore,Curd 500g,Dairy,47,48,47,1,0
2023-10-04,Store_Bangalore,Curd 500g,Dairy,80,47,47,33,33
2023-10-05,Store_Bangalore,Curd 500g,Dairy,78,48,47,30,31
2023-10-06,Store_Bangalore,Curd 500g,Dairy,61,48,47,13,14
2023-10-07,Store_Bangalore,Curd 500g,Dairy,46,61,61,15,15
2023-10-08,Store_Bangalore,Curd 500g,Dairy,53,61,60,8,7
2023-10-09,Store_Bangalore,Curd 500g,Dairy,73,46,47,27,26
2023-10-10,Store_Bangalore,Curd 500g,Dairy,89,46,46,43,43
2023-10-11,Store_Bangalore,Curd 500g,Dairy,48,47,46,1,2
2023-10-12,Store_Bangalore,Curd 500g,Dairy,19,49,46,30,27
2023-10-13,Store_Bangalore,Curd 500g,Dairy,9,47,46,38,37
2023-10-14,Store_Bangalore,Curd 500g,Dairy,82,61,61,21,21
2023-10-15,Store_Bangalore,Curd 500g,Dairy,30,60,61,30,31
2023-10-16,Store_Bangalore,Curd 500g,Dairy,73,46,46,27,27
2023-10-17,Store_Bangalore,Curd 500g,Dairy,46,46,46,0,0
2023-10-18,Store_Bangalore,Curd 500g,Dairy,76,47,46,29,30
2023-10-19,Store_Bangalore,Curd 500g,Dairy,45,46,46,1,1
2023-10-20,Store_Bangalore,Curd 500g,Dairy,31,46,47,15,16
2023-10-21,Store_Bangalore,Curd 500g,Dairy,80,60,60,20,20
2023-10-22,Store_Bangalore,Curd 500g,Dairy,65,61,60,4,5
2023-10-23,Store_Bangalore,Curd 500g,Dairy,37,46,46,9,9
2023-10-24,Store_Bangalore,Curd 500g,Dairy,25,47,47,22,22
2023-10-25,Store_Bangalore,Curd 500g,Dairy,62,46,47,16,15
2023-10-26,Store_Bangalore,Curd 500g,Dairy,65,47,46,18,19
2023-10-27,Store_Bangalore,Curd 500g,Dairy,18,46,46,28,28
2023-10-28,Store_Bangalore,Curd 500g,Dairy,64,59,60,5,4
2023-10-29,Store_Bangalore,Curd 500g,Dairy,23,59,59,36,36
2023-10-30,Store_Bangalore,Curd 500g,Dairy,71,46,47,25,24
2023-10-31,Store_Bangalore,Curd 500g,Dairy,55,48,47,7,8
2023-11-01,Store_Bangalore,Curd 500g,Dairy,87,47,46,40,41
2023-11-02,Store_Bangalore,Curd 500g,Dairy,65,45,46,20,19
2023-11-03,Store_Bangalore,Curd 500g,Dairy,33,46,46,13,13
2023-11-04,Store_Bangalore,Curd 500g,Dairy,55,59,59,4,4
2023-11-05,Store_Bangalore,Curd 500g,Dairy,100,58,60,42,40
2023-11-06,Store_Bangalore,Curd 500g,Dairy,72,46,46,26,26
2023-11-07,Store_Bangalore,Curd 500g,Dairy,42,48,46,6,4
2023-11-08,Store_Bangalore,Curd 500g,Dairy,44,47,46,3,2
2023-11-09,Store_Bangalore,Curd 500g,Dairy,22,45,46,23,24
2023-11-10,Store_Bangalore,Curd 500g,Dairy,38,46,46,8,8
2023-11-11,Store_Bangalore,Curd 500g,Dairy,59,58,60,1,1
2023-11-12,Store_Bangalore,Curd 500g,Dairy,66,61,61,5,5
2023-11-13,Store_Bangalore,Curd 500g,Dairy,50,45,46,5,4
2023-11-14,Store_Bangalore,Curd 500g,Dairy,32,44,46,12,14
2023-11-15,Store_Bangalore,Curd 500g,Dairy,65,44,46,21,19
2023-11-16,Store_Bangalore,Curd 500g,Dairy,31,45,46,14,15
2023-11-17,Store_Bangalore,Curd 500g,Dairy,46,46,46,0,0
2023-11-18,Store_Bangalore,Curd 500g,Dairy,91,60,60,31,31
2023-11-19,Store_Bangalore,Curd 500g,Dairy,51,58,60,7,9
2023-11-20,Store_Bangalore,Curd 500g,Dairy,61,45,46,16,15
2023-11-21,Store_Bangalore,Curd 500g,Dairy,84,44,45,40,39
2023-11-22,Store_Bangalore,Curd 500g,Dairy,36,45,46,9,10
2023-11-23,Store_Bangalore,Curd 500g,Dairy,36,48,46,12,10
2023-11-24,Store_Bangalore,Curd 500g,Dairy,83,44,46,39,37
2023-11-25,Store_Bangalore,Curd 500g,Dairy,51,61,60,10,9
2023-11-26,Store_Bangalore,Curd 500g,Dairy,20,61,60,41,40
2023-11-27,Store_Bangalore,Curd 500g,Dairy,53,46,46,7,7
2023-11-28,Store_Bangalore,Curd 500g,Dairy,19,47,46,28,27
2023-11-29,Store_Bangalore,Curd 500g,Dairy,42,46,46,4,4
2023-11-30,Store_Bangalore,Curd 500g,Dairy,23,45,46,22,23
2023-12-01,Store_Bangalore,Curd 500g,Dairy,45,46,46,1,1
2023-12-02,Store_Bangalore,Curd 500g,Dairy,56,58,60,2,4
2023-12-03,Store_Bangalore,Curd 500g,Dairy,75,58,60,17,15
2023-12-04,Store_Bangalore,Curd 500g,Dairy,7,45,46,38,39
2023-12-05,Store_Bangalore,Curd 500g,Dairy,30,45,47,15,17
2023-12-06,Store_Bangalore,Curd 500g,Dairy,73,46,47,27,26
2023-12-07,Store_Bangalore,Curd 500g,Dairy,10,46,46,36,36
2023-12-08,Store_Bangalore,Curd 500g,Dairy,64,47,46,17,18
2023-12-09,Store_Bangalore,Curd 500g,Dairy,100,57,61,43,39
2023-12-10,Store_Bangalore,Curd 500g,Dairy,86,59,60,27,26
2023-12-11,Store_Bangalore,Curd 500g,Dairy,8,44,46,36,38
2023-12-12,Store_Bangalore,Curd 500g,Dairy,14,47,46,33,32
2023-12-13,Store_Bangalore,Curd 500g,Dairy,71,44,47,27,24
2023-12-14,Store_Bangalore,Curd 500g,Dairy,35,46,46,11,11
2023-12-15,Store_Bangalore,Curd 500g,Dairy,68,45,46,23,22
2023-12-16,Store_Bangalore,Curd 500g,Dairy,82,57,60,25,22
2023-12-17,Store_Bangalore,Curd 500g,Dairy,45,56,60,11,15
2023-12-18,Store_Bangalore,Curd 500g,Dairy,62,41,45,21,17
2023-12-19,Store_Bangalore,Curd 500g,Dairy,28,43,46,15,18
2023-12-20,Store_Bangalore,Curd 500g,Dairy,51,41,45,10,6
2023-12-21,Store_Bangalore,Curd 500g,Dairy,33,44,45,11,12
2023-12-22,Store_Bangalore,Curd 500g,Dairy,51,42,45,9,6
2023-12-23,Store_Bangalore,Curd 500g,Dairy,76,57,60,19,16
2023-12-24,Store_Bangalore,Curd 500g,Dairy,96,57,60,39,36
2023-12-25,Store_Bangalore,Curd 500g,Dairy,33,44,45,11,12
2023-12-26,Store_Bangalore,Curd 500g,Dairy,41,44,46,3,5
2023-12-27,Store_Bangalore,Curd 500g,Dairy,20,45,46,25,26
2023-12-28,Store_Bangalore,Curd 500g,Dairy,59,45,46,14,13
2023-12-29,Store_Bangalore,Curd 500g,Dairy,33,45,46,12,13
2023-12-30,Store_Bangalore,Curd 500g,Dairy,25,60,60,35,35
2023-12-31,Store_Bangalore,Curd 500g,Dairy,60,61,60,1,0
2024-01-01,Store_Bangalore,Curd 500g,Dairy,89,48,46,41,43
2023-10-02,Store_Bangalore,Face Wash 100ml,Personal Care,22,51,48,29,26
2023-10-03,Store_Bangalore,Face Wash 100ml,Personal Care,60,51,48,9,12
2023-10-04,Store_Bangalore,Face Wash 100ml,Personal Care,57,50,48,7,9
2023-10-05,Store_Bangalore,Face Wash 100ml,Personal Care,91,49,48,42,43
2023-10-06,Store_Bangalore,Face Wash 100ml,Personal Care,62,49,48,13,14
2023-10-07,Store_Bangalore,Face Wash 100ml,Personal Care,107,61,61,46,46
2023-10-08,Store_Bangalore,Face Wash 100ml,Personal Care,61,65,61,4,0
2023-10-09,Store_Bangalore,Face Wash 100ml,Personal Care,51,49,48,2,3
2023-10-10,Store_Bangalore,Face Wash 100ml,Personal Care,30,48,48,18,18
2023-10-11,Store_Bangalore,Face Wash 100ml,Personal Care,31,48,48,17,17
2023-10-12,Store_Bangalore,Face Wash 100ml,Personal Care,41,48,48,7,7
2023-10-13,Store_Bangalore,Face Wash 100ml,Personal Care,35,48,48,13,13
2023-10-14,Store_Bangalore,Face Wash 100ml,Personal Care,44,63,60,19,16
2023-10-15,Store_Bangalore,Face Wash 100ml,Personal Care,77,60,60,17,17
2023-10-16,Store_Bangalore,Face Wash 100ml,Personal Care,38,48,47,10,9
2023-10-17,Store_Bangalore,Face Wash 100ml,Personal Care,29,49,47,20,18
2023-10-18,Store_Bangalore,Face Wash 100ml,Personal Care,38,48,47,10,9
2023-10-19,Store_Bangalore,Face Wash 100ml,Personal Care,48,47,47,1,1
2023-10-20,Store_Bangalore,Face Wash 100ml,Personal Care,36,47,47,11,11
2023-10-21,Store_Bangalore,Face Wash 100ml,Personal Care,70,59,59,11,11
2023-10-22,Store_Bangalore,Face Wash 100ml,Personal Care,35,57,58,22,23
2023-10-23,Store_Bangalore,Face Wash 100ml,Personal Care,34,46,47,12,13
2023-10-24,Store_Bangalore,Face Wash 100ml,Personal Care,32,46,47,14,15
2023-10-25,Store_Bangalore,Face Wash 100ml,Personal Care,80,49,47,31,33
2023-10-26,Store_Bangalore,Face Wash 100ml,Personal Care,64,46,47,18,17
2023-10-27,Store_Bangalore,Face Wash 100ml,Personal Care,61,46,47,15,14
2023-10-28,Store_Bangalore,Face Wash 100ml,Personal Care,101,61,61,40,40
2023-10-29,Store_Bangalore,Face Wash 100ml,Personal Care,32,60,60,28,28
2023-10-30,Store_Bangalore,Face Wash 100ml,Personal Care,23,47,47,24,24
2023-10-31,Store_Bangalore,Face Wash 100ml,Personal Care,67,47,47,20,20
2023-11-01,Store_Bangalore,Face Wash 100ml,Personal Care,39,49,47,10,8
2023-11-02,Store_Bangalore,Face Wash 100ml,Personal Care,24,49,47,25,23
2023-11-03,Store_Bangalore,Face Wash 100ml,Personal Care,58,49,47,9,11
2023-11-04,Store_Bangalore,Face Wash 100ml,Personal Care,68,59,61,9,7
2023-11-05,Store_Bangalore,Face Wash 100ml,Personal Care,14,59,60,45,46
2023-11-06,Store_Bangalore,Face Wash 100ml,Personal Care,54,48,47,6,7
2023-11-07,Store_Bangalore,Face Wash 100ml,Personal Care,8,48,47,40,39
2023-11-08,Store_Bangalore,Face Wash 100ml,Personal Care,78,47,46,31,32
2023-11-09,Store_Bangalore,Face Wash 100ml,Personal Care,73,47,46,26,27
2023-11-10,Store_Bangalore,Face Wash 100ml,Personal Care,40,47,46,7,6
2023-11-11,Store_Bangalore,Face Wash 100ml,Personal Care,62,60,60,2,2
2023-11-12,Store_Bangalore,Face Wash 100ml,Personal Care,91,60,60,31,31
2023-11-13,Store_Bangalore,Face Wash 100ml,Personal Care,19,48,46,29,27
2023-11-14,Store_Bangalore,Face Wash 100ml,Personal Care,80,47,47,33,33
2023-11-15,Store_Bangalore,Face Wash 100ml,Personal Care,28,47,46,19,18
2023-11-16,Store_Bangalore,Face Wash 100ml,Personal Care,86,48,47,38,39
2023-11-17,Store_Bangalore,Face Wash 100ml,Personal Care,75,47,47,28,28
2023-11-18,Store_Bangalore,Face Wash 100ml,Personal Care,107,61,62,46,45
2023-11-19,Store_Bangalore,Face Wash 100ml,Personal Care,47,66,64,19,17
2023-11-20,Store_Bangalore,Face Wash 100ml,Personal Care,68,45,47,23,21
2023-11-21,Store_Bangalore,Face Wash 100ml,Personal Care,86,47,47,39,39
2023-11-22,Store_Bangalore,Face Wash 100ml,Personal Care,54,48,52,6,2
2023-11-23,Store_Bangalore,Face Wash 100ml,Personal Care,26,49,49,23,23
2023-11-24,Store_Bangalore,Face Wash 100ml,Personal Care,15,48,47,33,32
2023-11-25,Store_Bangalore,Face Wash 100ml,Personal Care,38,65,63,27,25
2023-11-26,Store_Bangalore,Face Wash 100ml,Personal Care,120,64,62,56,58
2023-11-27,Store_Bangalore,Face Wash 100ml,Personal Care,33,52,50,19,17
2023-11-28,Store_Bangalore,Face Wash 100ml,Personal Care,18,50,49,32,31
2023-11-29,Store_Bangalore,Face Wash 100ml,Personal Care,26,50,50,24,24
2023-11-30,Store_Bangalore,Face Wash 100ml,Personal Care,60,49,49,11,11
2023-12-01,Store_Bangalore,Face Wash 100ml,Personal Care,68,48,48,20,20
2023-12-02,Store_Bangalore,Face Wash 100ml,Personal Care,53,64,67,11,14
2023-12-03,Store_Bangalore,Face Wash 100ml,Personal Care,38,58,65,20,27
2023-12-04,Store_Bangalore,Face Wash 100ml,Personal Care,46,48,47,2,1
2023-12-05,Store_Bangalore,Face Wash 100ml,Personal Care,69,44,47,25,22
2023-12-06,Store_Bangalore,Face Wash 100ml,Personal Care,65,46,47,19,18
2023-12-07,Store_Bangalore,Face Wash 100ml,Personal Care,27,46,47,19,20
2023-12-08,Store_Bangalore,Face Wash 100ml,Personal Care,92,47,47,45,45
2023-12-09,Store_Bangalore,Face Wash 100ml,Personal Care,92,63,64,29,28
2023-12-10,Store_Bangalore,Face Wash 100ml,Personal Care,20,58,62,38,42
2023-12-11,Store_Bangalore,Face Wash 100ml,Personal Care,25,46,47,21,22
2023-12-12,Store_Bangalore,Face Wash 100ml,Personal Care,8,48,47,40,39
2023-12-13,Store_Bangalore,Face Wash 100ml,Personal Care,29,47,47,18,18
2023-12-14,Store_Bangalore,Face Wash 100ml,Personal Care,14,46,47,32,33
2023-12-15,Store_Bangalore,Face Wash 100ml,Personal Care,68,47,47,21,21
2023-12-16,Store_Bangalore,Face Wash 100ml,Personal Care,127,63,62,64,65
2023-12-17,Store_Bangalore,Face Wash 100ml,Personal Care,101,63,70,38,31
2023-12-18,Store_Bangalore,Face Wash 100ml,Personal Care,7,47,50,40,43
2023-12-19,Store_Bangalore,Face Wash 100ml,Personal Care,22,40,48,18,26
2023-12-20,Store_Bangalore,Face Wash 100ml,Personal Care,58,45,47,13,11
2023-12-21,Store_Bangalore,Face Wash 100ml,Personal Care,96,45,48,51,48
2023-12-22,Store_Bangalore,Face Wash 100ml,Personal Care,15,45,52,30,37
2023-12-23,Store_Bangalore,Face Wash 100ml,Personal Care,82,59,69,23,13
2023-12-24,Store_Bangalore,Face Wash 100ml,Personal Care,52,68,67,16,15
2023-12-25,Store_Bangalore,Face Wash 100ml,Personal Care,61,48,49,13,12
2023-12-26,Store_Bangalore,Face Wash 100ml,Personal Care,59,46,50,13,9
2023-12-27,Store_Bangalore,Face Wash 100ml,Personal Care,23,48,49,25,26
2023-12-28,Store_Bangalore,Face Wash 100ml,Personal Care,17,47,49,30,32
2023-12-29,Store_Bangalore,Face Wash 100ml,Personal Care,38,48,50,10,12
2023-12-30,Store_Bangalore,Face Wash 100ml,Personal Care,83,64,68,19,15
2023-12-31,Store_Bangalore,Face Wash 100ml,Personal Care,68,59,60,9,8
2024-01-01,Store_Bangalore,Face Wash 100ml,Personal Care,48,50,48,2,0
2023-10-02,Store_Bangalore,Green Tea 50pcs,Beverages,45,50,49,5,4
2023-10-03,Store_Bangalore,Green Tea 50pcs,Beverages,82,50,49,32,33
2023-10-04,Store_Bangalore,Green Tea 50pcs,Beverages,32,48,49,16,17
2023-10-05,Store_Bangalore,Green Tea 50pcs,Beverages,67,51,48,16,19
2023-10-06,Store_Bangalore,Green Tea 50pcs,Beverages,14,51,48,37,34
2023-10-07,Store_Bangalore,Green Tea 50pcs,Beverages,80,65,64,15,16
2023-10-08,Store_Bangalore,Green Tea 50pcs,Beverages,107,65,64,42,43
2023-10-09,Store_Bangalore,Green Tea 50pcs,Beverages,43,51,50,8,7
2023-10-10,Store_Bangalore,Green Tea 50pcs,Beverages,15,52,48,37,33
2023-10-11,Store_Bangalore,Green Tea 50pcs,Beverages,59,50,48,9,11
2023-10-12,Store_Bangalore,Green Tea 50pcs,Beverages,51,49,47,2,4
2023-10-13,Store_Bangalore,Green Tea 50pcs,Beverages,80,50,48,30,32
2023-10-14,Store_Bangalore,Green Tea 50pcs,Beverages,36,65,65,29,29
2023-10-15,Store_Bangalore,Green Tea 50pcs,Beverages,95,67,63,28,32
2023-10-16,Store_Bangalore,Green Tea 50pcs,Beverages,41,52,50,11,9
2023-10-17,Store_Bangalore,Green Tea 50pcs,Beverages,23,53,49,30,26
2023-10-18,Store_Bangalore,Green Tea 50pcs,Beverages,23,49,48,26,25
2023-10-19,Store_Bangalore,Green Tea 50pcs,Beverages,57,50,48,7,9
2023-10-20,Store_Bangalore,Green Tea 50pcs,Beverages,59,49,48,10,11
2023-10-21,Store_Bangalore,Green Tea 50pcs,Beverages,41,66,62,25,21
2023-10-22,Store_Bangalore,Green Tea 50pcs,Beverages,96,66,62,30,34
2023-10-23,Store_Bangalore,Green Tea 50pcs,Beverages,55,50,48,5,7
2023-10-24,Store_Bangalore,Green Tea 50pcs,Beverages,74,49,48,25,26
2023-10-25,Store_Bangalore,Green Tea 50pcs,Beverages,53,49,48,4,5
2023-10-26,Store_Bangalore,Green Tea 50pcs,Beverages,39,50,48,11,9
2023-10-27,Store_Bangalore,Green Tea 50pcs,Beverages,22,49,48,27,26
2023-10-28,Store_Bangalore,Green Tea 50pcs,Beverages,76,65,61,11,15
2023-10-29,Store_Bangalore,Green Tea 50pcs,Beverages,50,64,62,14,12
2023-10-30,Store_Bangalore,Green Tea 50pcs,Beverages,35,50,48,15,13
2023-10-31,Store_Bangalore,Green Tea 50pcs,Beverages,25,50,48,25,23
2023-11-01,Store_Bangalore,Green Tea 50pcs,Beverages,75,55,52,20,23
2023-11-02,Store_Bangalore,Green Tea 50pcs,Beverages,45,55,52,10,7
2023-11-03,Store_Bangalore,Green Tea 50pcs,Beverages,55,55,52,0,3
2023-11-04,Store_Bangalore,Green Tea 50pcs,Beverages,62,67,61,5,1
2023-11-05,Store_Bangalore,Green Tea 50pcs,Beverages,38,67,61,29,23
2023-11-06,Store_Bangalore,Green Tea 50pcs,Beverages,13,55,53,42,40
2023-11-07,Store_Bangalore,Green Tea 50pcs,Beverages,51,59,53,8,2
2023-11-08,Store_Bangalore,Green Tea 50pcs,Beverages,57,56,51,1,6
2023-11-09,Store_Bangalore,Green Tea 50pcs,Beverages,103,54,51,49,52
2023-11-10,Store_Bangalore,Green Tea 50pcs,Beverages,43,54,51,11,8
2023-11-11,Store_Bangalore,Green Tea 50pcs,Beverages,78,67,62,11,16
2023-11-12,Store_Bangalore,Green Tea 50pcs,Beverages,45,68,62,23,17
2023-11-13,Store_Bangalore,Green Tea 50pcs,Beverages,31,54,52,23,21
2023-11-14,Store_Bangalore,Green Tea 50pcs,Beverages,17,55,51,38,34
2023-11-15,Store_Bangalore,Green Tea 50pcs,Beverages,49,54,51,5,2
2023-11-16,Store_Bangalore,Green Tea 50pcs,Beverages,51,54,51,3,0
2023-11-17,Store_Bangalore,Green Tea 50pcs,Beverages,24,53,51,29,27
2023-11-18,Store_Bangalore,Green Tea 50pcs,Beverages,122,67,61,55,61
2023-11-19,Store_Bangalore,Green Tea 50pcs,Beverages,19,68,62,49,43
2023-11-20,Store_Bangalore,Green Tea 50pcs,Beverages,19,55,50,36,31
2023-11-21,Store_Bangalore,Green Tea 50pcs,Beverages,111,53,51,58,60
2023-11-22,Store_Bangalore,Green Tea 50pcs,Beverages,17,54,50,37,33
